Score Diff      Team 1  Team 2  W       L       FG%     3P%     FT%     FTA/G   PF/G    2P Rank 2P% Rank        DRB Rank        STL Rank        PF Rank OPP DRB/G       OPP AST/G       OPP PTS/G       OPP 2PTA%       OPP 2P Rank     OPP 3P Rank     OPP 3PA Rank    OPP FT Rank     OPP FT% Rank    OPP ORB Rank    OPP DRB Rank    OPP BLK Rank    OPP PTS Rank    OPP PTS/G Rank  DIFF TOV Rank   DIFF PTS/G Rank SRS     ORtg    Years Exp
10	18 Texas Tech	18 Stephen F. Austin	0.405	0.579	0.607	0.607	0.570	0.590	0.416	0.227	0.351	0.071	0.248	0.577	0.398	0.059	0.312	0.682	0.626	0.328	0.515	0.680	0.388	0.538	0.704	0.848	0.593	0.241	0.512	0.573	0.905	0.695	0.447
-10	18 Stephen F. Austin	18 Texas Tech	0.595	0.421	0.393	0.393	0.430	0.410	0.584	0.773	0.649	0.929	0.752	0.423	0.602	0.941	0.688	0.318	0.374	0.672	0.485	0.320	0.612	0.462	0.296	0.152	0.407	0.759	0.488	0.427	0.095	0.305	0.553
-17	18 Arkansas	18 Butler	0.572	0.447	0.505	0.505	0.195	0.795	0.614	0.497	0.670	0.528	0.561	0.592	0.521	0.584	0.579	0.370	0.405	0.585	0.680	0.582	0.420	0.908	0.530	0.530	0.559	0.625	0.488	0.404	0.471	0.515	0.448
17	18 Butler	18 Arkansas	0.428	0.553	0.495	0.495	0.805	0.205	0.386	0.503	0.330	0.472	0.439	0.408	0.479	0.416	0.421	0.630	0.595	0.415	0.320	0.418	0.580	0.092	0.470	0.470	0.441	0.375	0.512	0.596	0.529	0.485	0.552
26	18 Purdue	18 Cal State Fullerton	0.691	0.368	0.683	0.683	0.641	0.452	0.281	0.495	0.345	0.456	0.340	0.417	0.239	0.453	0.364	0.504	0.617	0.731	0.752	0.228	0.471	0.780	0.475	0.593	0.665	0.287	0.575	0.508	0.846	0.888	0.500
-26	18 Cal State Fullerton	18 Purdue	0.309	0.632	0.317	0.317	0.359	0.548	0.719	0.505	0.655	0.544	0.660	0.583	0.761	0.547	0.636	0.496	0.383	0.269	0.248	0.772	0.529	0.220	0.525	0.407	0.335	0.713	0.425	0.492	0.154	0.112	0.500
23	18 Villanova	18 Alabama	0.762	0.211	0.699	0.699	0.850	0.274	0.318	0.426	0.410	0.431	0.406	0.444	0.448	0.615	0.490	0.571	0.670	0.554	0.554	0.403	0.947	0.450	0.605	0.268	0.591	0.477	0.398	0.318	0.694	0.932	0.684
-23	18 Alabama	18 Villanova	0.238	0.789	0.301	0.301	0.150	0.726	0.682	0.574	0.590	0.569	0.594	0.556	0.552	0.385	0.510	0.429	0.330	0.446	0.446	0.597	0.053	0.550	0.395	0.732	0.409	0.523	0.602	0.682	0.306	0.068	0.316
23	18 West Virginia	18 Marshall	0.500	0.500	0.484	0.484	0.628	0.513	0.726	0.311	0.720	0.265	0.498	0.690	0.108	0.467	0.173	0.363	0.127	0.659	0.628	0.572	0.391	0.433	0.440	0.882	0.422	0.136	0.541	0.738	0.786	0.704	0.500
-23	18 Marshall	18 West Virginia	0.500	0.500	0.516	0.516	0.372	0.487	0.274	0.689	0.280	0.735	0.502	0.310	0.892	0.533	0.827	0.637	0.873	0.341	0.372	0.428	0.609	0.567	0.560	0.118	0.578	0.864	0.459	0.262	0.214	0.296	0.500
-3	18 Florida	18 Texas Tech	0.404	0.579	0.357	0.357	0.545	0.390	0.453	0.776	0.730	0.672	0.569	0.328	0.788	0.611	0.615	0.659	0.631	0.381	0.245	0.347	0.748	0.481	0.672	0.252	0.452	0.614	0.195	0.395	0.463	0.527	0.605
